,customer_rating,text,business_id,name,city,restaurant_rating,longitude,latitude,categories,hours,address,state
452,1.0,"Loud, over-priced, very slow service make for a lousy dining experience especially when there are two better options within a couple of blocks. If you want trendy with people looking down at their phones this is the place for you. If not, Tomo and Kisso are a much better experience.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
453,2.0,"The hostess greeted us warmly, but the waiter treated us so cold that he completely ruined the dinner. When we ask him questioned about the rolls, he answered with unmistakable contempt, very short and quick answer, no smile, aloof. We were shocked. We won't come back.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
454,5.0,One of the best sushi places in Philly especially in terms of the freshness of the fish that they serve. They also have very authentic tasting pickled veggies as a  side to the sushi dish. The service was just as great,MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
455,5.0,"Clean, nice atmosphere, great service and excellent food and cocktails.  I've never been disappointed.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
456,5.0,Great fish quality with prices that are a steal. Beautiful warm atmosphere with very at tentative wait staff. Our waiter apologized for the food being late and gave us complimentary edamame and miso soups. The chirashi bowl had over 20 pieces of fish and the variety was great. Definitely savored the fattiness in the tuna sashimi. Would highly recommend this place! Good job Sushi Hachi!,MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
457,5.0,"5 stars ALL AROUND! The sushi here is amazing. The quality and the taste are superb! Not to mention it's a good looking restaurant with some pretty cool decor and a great ambiance.

We started with edemame, tuna tartar, tuna curdo and seared tuna salad. They were all amazing but my favorite was the tuna curdo which is basically thin slices of raw tuna in a delicious sauce. Order this app it's incredible.

Moving on to the rolls... We had the old city roll, white dynamite, peppered tuna and some yellowtail sashimi. Let me repeat the quality of fish they serve he is the best I have had period. All of these rolls were extremely tasty but my favorite was the peppered tuna! It comes with an amazing wasabi drizzle and the tuna is pepper crusted.

We also had a few Sapporo beers and the ladies had cocktails the geisha and the I'll see you lata. They said the cocktails were Great!

We had such a good time and enjoyed the food so much that we told the owner it was the best sushi we ever had. We are visitors from NYC and tuna bat does it better than any of the upscale sushi spots we have been to in NY. We have even discussed going back to Philly just to have dinner at tuna bar again. Absolutely love this place! Best meal we had in Philly by far!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
458,4.0,"The Sushi here was the best sushi that I have eaten in a very long time. We got three types of specialty sushi rolls and a dozen oysters (the west coast oysters were the best). Even their drinks were delicious! The only reason I am giving them 4 stars instead of 5 is because the wait time for our food was a bit long. Nonetheless, when I am back in Philly, I will definitely come back here!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
459,5.0,Delicious! Just moved to the neighborhood and so happy this is nearby. Their sushi is fantastic (I love the Rittenhouse roll) but their non-sushi fare is just as good. Wonderful wine selection and incredibly friendly staff.,MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
460,4.0,"I took my Danish friends here since they came to visit Philly. Convenient location for us who lives in the old city. The atmosphere and the service are always nice. Food is good. Mr friends said it was the best experience they had. So I am satisfied. Thanks, Tuna Bar! I think their food improved after covid. Since I lived in Japan half of my life and another 10 years in nyc, I won't say it was the best of the best. But for Philly, I say Tuna bar passed the test:)",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
461,4.0,"Stopped by here Friday on a whim after checking out the art galleries in the area. Was able to sit at the bar due to a wait for tables but understandable. The bar is made out of pieces of wood that kinda scream Fixer Upper is on the DVR. The vibe of the place was urban and perfect for its location. For apps we ordered the Roasted Brussel Sprouts. Tuna Crudo, Miso Soup and the Pork Gyoza. 

The Miso was $6 bucks, when I asked my companion was it $6 bucks worthy there was a reply of lacking flavor but the size was equivalent to 2 $3 bowls somewhere else. 
The Brussel Sprouts: Now I confess I hadn't had brussel sprouts since at least 12 and that pushing it but I decided to step out of my comfort zone and try them roasted instead of boiled and I am now a fan. The sesame oil was perfect and they were charred just enough to elicit the flavor of the sprouts to be slightly sweet.
Tuna Crudo: My companions loved this dish and advised the truffle oil was slightly overwhelming but delectable.
Pork Gyoza: Always good and great with the left over truffle oil

The perk of sitting at the bar was watching the chefs make the rolls and trying to figure out which one was ours. There is a mirror above the bar and more than once did we find ourselves staring at what was going on. We ordered 4 rolls to share: Fishtown, Old City, J&J and the Real California. The J&J was my favorite the shishito pepper would kick in right at the end for a spicy finish. The Old City looked to be the most popular coming off the bar and it made sense - its a instagramable plate in its own right and has a good flavor combo. I initially ordered the Fishtown and depending on what piece of fish you got on top kinda determined if it worked in my opinion. We decided to try the Real California roll for fun and honestly I could have done without.

Overall I liked it and would try it again. I do wonder if they are going to rotate rolls to keep it fresh.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
462,5.0,"Tuna bar is always great!! Great drinks, food, and ambiance. It is definitely high end sushi so has the price tag to follow but it is definitely worth it to me. Any piece of sushi you get here will be great and it has the best rock shrimp too. Will be coming back for future special occasions to come!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
463,5.0,"Walking in, it has a nice Japanese contemporary style to it. I've been here twice and both times have been pleasant. 

The cocktails were excellent I like anything tequila/mezcal base

Had the shishito peppers, always a big fan of that. Blistered up with a simple soy sauce.

Had the different oysters, it was fresh and delicious. Wasabi fried rice was good, enough wasabi to give you that kick I like.
I forgot which sushi rolls i've tried but they were all good and packed with flavor.
Tried the toro and it was melt in your mouth goodness. 

Everything came out pretty quick, the waiter was pretty attentive.

I would def come back, the bathroom has some bumpin ass music lol I heard meek mill in it one time LOL",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
464,3.0,"This place gets 10/5 for ambiance! It's in a great location and it's so modern inside and provides a great atmosphere for a girls night, date night, friend date, family date, etc. etc. etc. Outdoor seating is available. They have the ceiling to floor doors that they open wide during a nice night which gives you the feel of eating outside even when you are dining indoors. It's relatively small inside so I definitely recommend making a reservation if our plan to come at a busy time. 

The service was good. A little slow but we weren't in a rush so it worked for us.

We came during happy hour and got two spicy tuna rolls and two spicy salmon rolls (which are $5 each at happy hour prices). It took a while for them to come out. I actually thought she forgot about them. They were just ok. 

My friend got the edamame which she enjoyed. I got a ginger salad. It said it had avocado so I assumed they were just trying to be different by calling it a ginger salad instead of an avocado salad. Most sushi restaurants that I go to have an avocado salad on the menu with ginger dressing and it has at least a half of an avocado on top. This salad came out almost immediately after I ordered it and it was super cold which makes me feel like it's one of those restaurants that pre-makes salads and keeps them in a fridge or cooler. The avocado was so sparse I barely even knew it was in there. Not what I'm used to! To be fair, I assumed it was the avocado salad that I get at other sushi restaurants. 

We split the lobster fried rice because so many people raves about it in the reviews. It was decent. Not amazing. It was kind of egg-y; I felt like that was the dominant flavor. 

The other special rolls I ordered are pretty forgettable. One was a KJ, I believe. That's all I really remember. I don't remember what the other one was even called or what was in either of them. What's not forgettable is the price point of these unforgettable rolls. Their special rolls cost $15 to $21 per roll. ($21? Seriously?) They were falling apart as we tried to pick them up with the chopsticks. The wasabi was more mild than I'm used to. 

The bathrooms are individual rooms for one person at a time. There was different music playing in the bathroom and it felt like a dance party. I was jamming out in there. Lol. 

There is kiosk parking located nearby. Just a short walk will get you there. I'm not sure of any lots. 

This place is great for the atmosphere but I've had wayyyyyy better sushi at a way lower price point. I feel like you are paying for the location more than anything. While I loved the ambiance, I don't really know that it would be worth returning to. I have sushi so infrequently that if I'm in the mood for it, I would rather go somewhere with better sushi and maybe not as awesome of an environment than mediocre, overpriced sushi in a modern, breezy location. 

This is a miss for me and I can't really recommend it...unless you really want to pay a lot for mediocre sushi.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
465,3.0,"I recommend this place if you want an Instagram worthy dinner, not too hungry, and have tons to spend on your budget for dinner.

We came here on a freezing cold nights and had indoor seating in a packed restaurant. Ambience was great but you cannot hear the third person on either side of you because it was so loud. The server didn't come for 15 minutes at least to follow up on our orders every time, So it took us 30 minutes to get our order in after sitting down.The rolls were good, but instead of the usual eight pieces I would expect for this kind of special doll price, they only came with seven and were small on top of that. Appetizers were extremely small and I think there was four pieces of shrimp and a $12 rock shrimp appetizer, each one barely 2 g in weight. Well this is a great place for a date or a girlfriend hang out with tons of martinis, we ended up getting cheesesteak afterwards because we were still hungry.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
466,3.0,"Deceivingly Average
I recently went to this restaurant for my birthday dinner. Upon entering the restaurant, I was pleasantly surprised by how fresh, clean, modern, and beautiful the restaurant was. After sitting for 10 minutes, I noticed that my date and I still had not been approached by any server. Finally, after getting our drink and dinner order in, we received our food. The first two courses were served promptly, the last main course, not so prompt. Honestly, the food was just average. This disappointed me as I was expecting the food to match the beautiful decor.  I was also not impressed with the lack of service. I really had high hopes for this place but it let my partner and I down in two crucial areas: food and service. Needless to say, our check, which was above $100, did not seem to meet what we got. To anyone wanting to try Tuna Bar and are willing to spend above $100, try the many other restaurants in the city where quality meets the price point.  Only then will you know why Tuna Bar falls short.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
467,3.0,"Food is solid, but our server Samuel was not professional. He belongs in a hipster bar in northern liberties.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
468,4.0,"Finally made it here for happy hour and will most certainly be back.

Not the biggest HH food selection consisting of only 3 rolls and 3 appetizers, but the 3 appetizers were all tasty and I would recommend them: chicken and shrimp dumplings, well seasoned edamame, and shrimp cocktail at $1 per jumbo piece. Also, the sake was cheap on HH and went down a little too easily. 

Outside of the HH menu, my group also tried the Brussels sprouts (good, but not on the level of San Pan/Double Knot), and I had the Wentz roll with shrimp tempura, spicy crab salad, and avocado. Loved it! 

They have great outdoor space that opens up through the restaurant. It was a particularly hot and humid evening so we opted to sit indoors near the opening instead.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
469,3.0,"Very hip and trendy, food was good but service was very very slow. Maybe just because our waitress was overwhelmed. Location was nice and definitely a good place to bring a date. Got the noodle dish with shrimp, salty but it was good. Drinks are very pricy , house sake starts at 20.00 for small. Might come back next time in town, maybe service will be faster since they are new.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
470,5.0,"For a restaurant which just opened, they are doing very well.  Sushi is definitely high standard as are the cocktails.  Sake menu is non existent yet (one house sake on offer when we were there) but should be coming along. 

Loved the lobster fried rice as it was not greasy and cooked to perfection.  The kind where you can taste each rice grain. 

Tuna crudo was clean and tasty and I would definitely order it again when I come back. 

I loved my nigiri pieces, cut well and tasted great.  Not sure why they didn't dab a bit of wasabi under the fish but I adjusted my own wasabi so no biggie..  My wife's Sindy roll was very tasty by fell apart way too easily. 

Very modern casual ambiance and pleasant staff made for a great overall experience. 

Location is great and I hear parking deal (validation) is coming as parking could be challenging. 

Not many places in Philly serving good sushi, this place is and I welcome them.

I wish you guys at the Tuna Bar lots of luck and success and hope you keep the great atmosphere, quality ingredients and quality chefs cutting away for a very long time! Congratulations!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
471,4.0,"Great restaurant! I went here for happy hour recently. Beautiful restaurant and bar. Happy is allowed anywhere in the restaurant (4:30-7pm). They have some $5 sushi rolls and drink specials. All were great and the fish was very fresh. The regular menu looked great, i look forward to returning!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
472,4.0,"*WOULD RECOMMEND*

Located at the heart of Old City near the pier, Tuna Bar is a great upscale Japanese restaurant, perfect for dates. They offer both indoor and outdoor seating. The place itself looks very classy and modern. Their menu have a large selection, prices are a bit on the higher end but you are getting fresh, qualify fish. Not only is the food delicious but  the presentation is also just as nice. I loved that the rolls comes in a wooden tray. Also they have pretty good green tea that they serve in a steeping pot. Be prepared to spend a good lump sum while you're here.

*LUNCH*
- Tuna Tartare - Fresh tuna and avocado. I love the rick crackers that they serve this dish with

- Gyoza - pretty standard gyoza, though the skin was not as fried and crispy as I've had at other places.

- Broad Street - Salmon is my favorite fish and this roll literally was all I could ever ask for. The salmon was so fresh and the the sauce made the roll. No need for soy sauce or wasabi or any other additional, good as is. 

*VERDICT*
Yes, I would definitely come back again",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
473,5.0,"This is the  best sushi place that ever existed in Philadelphia. Cute decor, instagrammable, and great service. 

As soon as I walked in with my company, I was greeted by an amazing host Jack. His personal style is on point and he has most amazing manners. He walked us to our table. 

Then, we had phenomenal service from Henry who was our waiter. He made sure my friend was accommodated since she is gluten-free. He answered all of our questions and made great suggestions. 

Sushi were fresh and delicious! All drinks were strong. I love their fried rice options. 

I will definitely be back and this is one of the most romantic places in all of Philadelphia. Great food, great staff, and great atmosphere. What else can you possibly want?",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
474,5.0,"Hands down, the best sushi in Philadelphia! Everything about tuna bar is impeccable. We went on a cold night and sat outside and took off our coats because the heaters worked so well. Even their simple rolls are great. The spicy tuna is my personally favorite! You truly can't go wrong with anything on the menu.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
475,5.0,"I love this restaurant and cannot wait to go back! Double date last night and everything we ate was so fresh and delicious. The decor inside was sophisticated and modern. Staff was friendly and very professional. I ordered the Yuzu sour, which was very refreshing. Easy to drink and not sweet at all. Our table received a complimentary tuna crudo, which was so tasty. The tuna was soaked in the ponzu and truffle oil, which made it extremely flavorful. Very easy to eat! My bf and I ordered the seaweed salad, old city roll and hurts roll. I don't know which roll I prefer, but both were SO good! I loved the crab salad on my sushi roll but the creamy rock shrimp was just as good. I would 100% reorder these two rolls. The other couple ordered the vegetable fried rice and 2 traditional rolls. They are regulars and always eat at Tuna Bar. Highly recommend this spot and will definitely come back!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
476,5.0,"Always so bomb, a go to for sushi in old city. Inside decor is awesome, and great seating outside for the warmer months. Plenty of choices of sake on the menu with the option for a sake flight. If you're looking for sushi in old city this is your ticket. Also, pretty easy to get last minute reservations or seating, which is clutch these days.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
477,5.0,"We hosted our wedding after party at Tuna Bar in June 2021 and it was such an unforgettable experience! Tuna Bar is a beautiful space in Old City, Philadelphia, which features indoor and outdoor seating, delicious food, and creative drinks. It's located down the block from our wedding venue, Power Plant Productions, and we knew it would be a perfect location for an after party. The staff and Tina at Tuna Bar were attentive, friendly, and made us feel special. We were blown away with the setup, signs, and decor they had for our private booking, and loved the entire experience here. We definitely recommend Tuna Bar for a private event!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
478,5.0,"Went to Tuna Bar with a friend on a Friday night. We were able to get a reservation pretty easily, when we arrived the restaurant was very crowded. We were seated immediately but had to wait a bit for service.

We ordered scallop crudo, chicken and shrimp dumplings, and 4 sushi rolls. Everything that we had tried was absolutely delicious! I have tried many sushi restaurants in Philadelphia and this was honestly the best I've had. The fish was extremely fresh and just melted in your mouth. 

We also ordered two different cocktails each, they were also excellent. 

The only negative to our experience was that our server took some time to come to our table and then take our order. The staff seemed to be very busy and rushing around. 

Overall, would highly recommend and will be returning!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
479,3.0,"This spot is new. It's on what I feel is a desolate corner of Old City. And the food isn't stop the world good. It isn't bad, but it isn't ""wow, so glad I came HERE!"" Good. But let's talk about Ducky Spots. Duck as in when you can go to a nice spot and dodge the people you normally run into. That's what I took away from the Tuna Bar. It's open enough (outside seating on Race Street!) and dimly lit enough inside that a first or second date here doesn't run the risk of bumping into your whole crew. That's worth something in a city this small. Capable kitchen, friendly staff. Everything is just fine. Now, next up is their happy hour which from the looks of the menu might be the best deal (versus regular priced menu) in Old City. We'll see.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
480,2.0,"Very. Disappointing. Meal. (2.5 stars)

Read the reviews before dining and thought it'll be worth the experience. Completely wrong. 

Server was somewhat knowledgeable when asking him questions about the food but my boyfriend and I pretty much answered our own questions. 

Cleanliness- the menus were all paper and it looked very unprofessional due to all the wrinkles and sauce spill. The wine glass were very dusty. The spoon for our fried rice had a hair/fuzzy on it.

Food- Sad to say, the lobster fried rice was the best part of our dinner. The wagyu beef and west coast uni was good and kinda what we expected. The king salmon ($9) and otoro ($16) was such a disappointment. Both did not taste like the fish we wanted. The quality and presentation didn't match up to what we wanted. We eat sushi very often so we know what it look like and should taste like. That was not worth the money at all. We also had the chicken and shrimp dumplings, it was okay, very strong shrimp taste. But wasn't hot when it came out. 

Price- Too expensive for bad quality fish.",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
481,5.0,"Highlights: all the cocktails were delicious! Lychee martini and norigrets were faves. Honestly everything was delicious but top items worth trying were the tuna crudo, wonton Soup and rittenhouse roll. They were definitely the most unique. But I don't think you could go wrong with any of the rolls or fish here. Very fresh and great presentation. 

Atmosphere is super trendy, great for a date or meeting friends for happy hour! Also has cute outdoor seating with heating. Will definitely be back!",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
482,5.0,"Happy hour eats! 

Went to happy hour at Tuna Bar today, after hearing chatter of them having the best sushi in the city. I'm no sushi master, but it did not disappoint. We ordered some rolls ($5-6 for the happy hour California roll and $8-9 for the ones pictured off the regular menu). Spicy salmon roll was my favorite. The fried chicken dish was awesome and came in an awesome sauce (pictured after I ate a few, apologies) 

This place satisfied for happy hour and we ordered 5 plates or so plus 2 drinks and only paid 55 bucks before tip. Very reasonable happy hour with an awesome ambiance and good service. Will be back! 5 stars",MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
483,5.0,One of the best sushi's in town. Love the ambiance and the incredible menu. Drinks are great too. I wish it would deliver to Fairmount bd Brewerytown.,MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,4.0,-75.1432262,39.953949,"Sushi Bars, Restaurants, Japanese","{'Tuesday': '13:30-22:0', 'Wednesday': '13:30-22:0', 'Thursday': '13:30-22:0', 'Friday': '13:30-23:0', 'Saturday': '13:30-23:0', 'Sunday': '13:30-22:0'}",205 Race St,PA
