,customer_rating,text,business_id,name,city,restaurant_rating,longitude,latitude,categories,hours,address,state
216,5.0,"Great place! It's a wonderful unique experience where you can sit down with a delicious drink and also watch and play with cats, all with their own individual personalities it's a truly entertaining experience. The owners and staff are superb in their knowledge of their cats and have helped find homes for these adoptable, lovable cats many times over. Wide variety of beverages to choose from and tasty treats to try, I have always been greatly satisfied with all of the drinks and treats I have had here, they also have all sorts of cat merchandise to buy. You can tell the owners have put their hearts into their business which is run very well, they also have a variety of theme nights from yoga to games night. Check this place out! You won't be disappointed.",cVBxfMC4lp3DnocjYA3FHQ,Paws The Cat Cafe,Edmonton,5.0,-113.5087799,53.5496333,"Coffee & Tea, Cafes, Pets, Restaurants, Pet Adoption, Food","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",10588 109 Street,AB
217,4.0,"This is right around the corner from our house, so we had to give it a try.  The service was great!  I called and a woman named Heather was super helpful in helping me place an order for pickup without me having seen a menu. We ordered a large cheese pizza and a large house salad.  When I walked in, I thought ""wow, Steve E. was right"" because even though the space was large and nice and clean, it seemed like they were still trying to find their groove.  They have counter and case space not being utilized.

The bar area was really pretty and had TVs for sports, and the restaurant was spacious. They also have a drive through-not sure if they use it though.

The food was good. The pizza crust was sort of buttery and thin (just the way I like it) and the house salad was really yummy. I gave it 4/5 stars because they didn't beat Marsala's or Anthony's (in my book).   $23 for the pizza and salad, plus tip.

We will definitely be returning and trying other things on the menu!",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
218,4.0,"Roman Forum has been open for about a week. 8000 ft.² of new restaurant is a bold move, and the first impression is very good.

This is a large operation with a variety of different styles of food, and is very nicely done with an open and bright decor. You can tell that they are just getting up on their legs. Tonight's service included a very nice garden salad that was not your usual dish of iceberg lettuce with a yellow tomato. It was fresh, bright with variety and garlic bread croutons on the side.  I followed this with a 12"" Margarita pizza and a tooth achingly cold Stella. I mean that in the best of ways.

My pizza was a pleasant surprise... very fresh, very nice sauce and not heavy at all. The crust was light and wonderful.

My server, Kim, was friendly and attentive and did a great job. The manager checked on me a couple times and was friendly and was encouraging me to come back with friends. She's got experience in the business and seems like a true professional.

I've had a similar business and I know what a daunting task it is to open those doors and wait for the crowds to come in. They weren't here on this first Saturday night but I have a hunch that if they keep it up there will be lots of people stopping by.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
219,1.0,"I guess I should have ordered the Pizza, because I cannot believe how bland the pasta was. Save your money and make some pasta at home, even Weight Watchers Smart ones has more flavor with their pasta dishes. I will say the waitress was very polite as was the manager, but that did not make up for the lousy food. No wonder the place was empty. Too bad, because I would rather support a locally owned business over a chain any day.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
220,5.0,Had dinner here last week and I was very impressed. The restaurant boasts everything is made from scratch and it certainly tasted that way. My chicken dish was very nicely prepared and my wife's eggplant Parmesan was very good as well. The playroom they have for the kids is a very very nice bonus for any parent.,uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
221,5.0,"Every single thing we had here was delicious! Must try the fried tomato skins, they are something I've never had before and wasn't sure what to expect but they were definitely delicious! The sangria was perfect, from the actual sangria to the cinnamon/sugar rim on the glass, it was just amazing. The pizza was tasty as well, crispy crust with savory sauce and the perfect blend of cheeses. Even the house salad alone was scrumptious. The blend of the oil & vinegar dressing was delectable. Everything was above my expectations and we will definitely be returning on a regular basis.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
222,5.0,I have now been here 2 times. The food is amazing although a little on the salty side the sangria makes up for it! Service has always been with a smile we never felt rushed or forgot about! I have been in the hospitality industry for over 20 years and there is not much I can disagree with there. Keep up the good work!!!! P.S. Everyone rating on service you have to remember that servers and bartenders come and go try just judging the food.... Also TIPS means To Insure Proper Service and if your waitstaff doesn't deserve it don't leave it!,uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
223,4.0,"We drive by Roman Forum on Dale Mabry, at least once a week since they have opened, about 6 months ago. To be honest, we have been skeptical of this restaurant, mainly because of the appearance on the outside. We decided tonight, the Monday after Easter, to give it a shot. The 

This place is huge inside and VERY clean (and empty -Monday after Easter).  We were immediately  greeted by a wonderful waitress.  We were amazed by how large this restaurant was. There is a meeting area (Civitans were there tonight), a bar area, a children's area, and a lot more seating! 

We ordered the eggplant balls (fritters) and a large pizza. Both were delicious! The fritters seemed to be made fresh and the pizza's crust was very light. Our waitress said that  the recipe was from the owner's family. It was probably the best pizza crust I have had in a LONG time.  The pizza was lightly covered with tomato sauce, and had just the right amount of toppings.

All in all, I definitely recommend this establishment. It is not like any other  Italian restaurant!!",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
224,5.0,"I'm really surprised by the negative reviews of this restaurant. Every time I try it, the service is friendly, attentive and the food is very good. They have a way with chicken.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
225,3.0,"Roman Forum is another place that I've driven by countless time but have never been to.  I was surprised at how much space there is inside of it.  The place is enormous!  This restaurant has one of the strangest layouts that I've ever seen.  We were seated in ""Piazza Grande"", which is the large seating area in the front near the ""food court"".  I was confused as to what the food court was supposed to be.  It did look like a food court in the mall, but it seemed empty and there appeared to be nothing in the three glass display cases that it had.  From where we were sitting I could see a little into the sports bar section.  I didn't look in the ""La Veranda Ristorante"" section, which is apparently the more upscale section of the restaurant.

I ordered the Chicken Francese and it was pretty good.  The vegetables were really skimpy with the broccoli and I wasn't crazy about the pasta, but the chicken had a nice flavor to it.  I'd be interested in coming back to see what their pizza is like.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
226,1.0,"I WOULD RATE THIS PLACE, REFUSE TO AWARD IT THE NAME RESTAURANT, ZERO STARS IF ABLE.  I HAD THE WORST
MEALS, FOOD AND SERVICES EVER EXPERIENCED.  Service for the food took well over one hour and fifteen minutes.  Some of our party we almost finished eating before the rest of us got our Salads.  I ordered chicken marshal which came with sliced red potatoes instead of pasta like the menu stated.  I was over charged for the salads, bread was delivered after most we finished eating and my coffee came after only three requests.  NEVER WASTE YOUR TIME HERE!!!!!",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
227,4.0,"Okay so the exterior looks a little wild but this place is great. Everything is delicious, try the fried tomato skin appetizer! The best part is the large kids play area...you can enjoy dinner (and wine!) while your kids are entertained. Definitely a hidden Tampa gem.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
228,5.0,"I have to give this place 5 stars based on one thing. The sauce. That is all that matters in an Italian restaurant. Theirs is mixed with ricotta, at least for the eggplant parmigiana. Maybe that's cheating to slip cheese in there but it is a real treat to find good sauce in an Italian restaurant in tampa. 

We ordered the eggplant parmigiana and two pizzas. One gardinia pizza with eggplant,  zucchini and other vegetables. And a classic margherita pizza as we wanted a point to compare to the other places we've tried. 

The pizza is good. Three stars. The toppings were good. Mine came out a bit too cool but my husbands pizza was piping. My mother loved the pizza. The crust can be better but it is good pizza for the average person (I'm admittedly a  pizza snob). 

The eggplant parmigiana was 4 stars. Very good. A delight!  Eggplant very tasty. My husband thought it was too mushy but I liked it. The cannoli's were very good. The filling was a little thin for me but good flavor. Apparently they have tiramisu too. 



The service is out of this world. Sam greeted us at the door and was very friendly. Heather our waitress was on top of all concerns. A young man came out to serve the pizza and he was laughing and joking with us 

The music there is soooo amazing!!!  I was rocking out to bon jovi and Michael Jackson. 

The place is huge. Lots of money put into that place. They need to market more to get it packed. No one was hardly there. 

I noticed they have Italian lessons starting up sept 16. Dinner and a lesson. I think I'll join. Why not? 

I'll go back for sure. Nice atmosphere and I want to try more non-pizza items as well as the coffees.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
229,5.0,"Everything I tasted was good!!  We had the ricotta rounds & tried a sample of the house pizza.  My friend got the manicotti - which she said was a little too cheesy,  but my chicken with veggies was outstanding! !  Highly recommend this place.  Reasonable prices and great food :)",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
230,5.0,"Another nice visit with great service, an involved manager who remembers you and nice food. Keep up the good work!",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
231,3.0,"I have been several times, but I am fed up with it. We are currently dining at the Roman Forum as I write this.  We arrived at 7pm on 8/22/14. We placed or drink order about 15 minutes after being seated. 40 minutes later, the drinks arrived. The service seems to be getting slower each visit. I can't yet rate the food for this service since it'll probably be another hour before we get to see it. On previous visits the food was awesome. I've had several entrees, and tonight I'll try the pizza. I'm really looking forward to it, but not sure I can handle the wait. If you decide to dine in this establishment just be prepared for the wait, and have an abundance of patience.

The pizza came, but it was loaded with mushrooms. They are making a fresh one. No one else's food was ready anyways.

The correct pizza came and it was delicious.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
232,5.0,Excellent! Loved the food and the kids loved the play area! Not very busy but that is better news for us! Everything is home made! Really yummy!,uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
233,3.0,"The service was great and the place was huge and pristine.  I can't figure out how I came at the peak lunch hour and there were more people in line at the cleaners next door!! I was the only person in here for the better part of 30 minutes.  The food was just ok...on the bland side.  Food alone, 1.5 stars...the service improved the score.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
234,4.0,Good food and good service. Love the house dressing and the fresh veggies.,uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
235,4.0,"Roman Forum is a relatively new restaurant (opened about 6 weeks ago) and they are located on the northern end of a strip mall along N. Dale Mabry Highway in Carrollwood. You'll find the Roman Forum in the same strip mall as Burger Monger, but these folks are on the far northern end near the bagel shop.

The restaurant is huge inside, and it's clear that they are still developing their ideas as not everything is up and running. You have a big sit-down restaurant, as well as an area carved out to be a cocktail lounge. Additionally there are glass cases which will eventually hold salads, wraps, sandwiches, and hot pizza for carryout orders. Also the restaurant has built drive-through windows on the north side of their building.

Right now the restaurant is open for lunch and dinner, but the owner told me that she has plans to also open for breakfast and include Cuban coffee, Cuban toast, and a variety of breakfast items both for sit-down or carryout.

The menu is a nice mix of small plate flatbreads, finger food appetizers, soups, salads, sandwiches, wraps, pizzas, pastas, and full dinners. Lots of creative choices on the menu, and a welcome addition to this area of Carrollwood.

On my latest trip I had a cup of their seafood soup which had crabmeat, shrimp, calamari, and cubes of fish mixed with Italian herbs in a light tomato broth. spicy and delicious. I also enjoyed their special of the day which was the sea bass sandwich. The filet of fish was breaded and fried, and then served on an Italian roll with lettuce, tomato and a spicy guacamole sauce. The sandwich was huge, and I took half home to enjoy for dinner.

I'm delighted to support a small, family-owned non-chain restaurant in this area of Carrollwood, and thrilled that these folks are willing to take some chances and offer a nice mix of Italian options.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
236,5.0,"I ate at this restaurant for lunch and had the blue cheese wedge salad, trying to be somewhat healthy.  It was delicious and I could not even eat it all. I was with a large group of women and the manager sent over free dessert.  Beautiful to look at and delicious!  I went back with my husband in the evening and sat in the sports bar area.  Fantastic service and great food.  We all loved it.  The front dining room is too large and impersonal for my taste, but love the sports lounge.  Great prices.  We will be back.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
237,1.0,"Take care here else your car may be wrongly towed.  Restaurant is located in strip center of multiple businesses sharing a common lot. Apparently a dispute between tenants has led this owner to tow cars, in spite of the fact that their are no signs reserving or restricting parking to certain spaces for certain businesses.  Led to an expensive morning for me.",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
238,1.0,"I can not give this place any stars because it was such a terrible experience from start to finish
My husband tried to drive thru for lunch at 2:00 pm - no one came to the window and there was not even a bell.
He then went inside to find a huge ace with two tables occupied .
He approached the counter and mentioned to the waitress that he was at the drive thru bit no one came
She could not have been less interested in the customer experience 
Undaunted my husband ordered several items including a Cuban sandwich that he had to ask for it to be pressed- the fact that they pressed lettuce and tomatoe on the sandwich was terrible
When we asked for the check , the waitress had an incorrect total that we pointed out to her.
The reply was negative and as my husband had a copy of the menu in his hand !
The waitress was huffy and unfriendly because she had to redo the check 
I can say we will not be back!
The only reason they got a star was to post this",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
239,4.0,"My husband and I really enjoyed this place, we received fantastic service from Hector, The house and caesar salad was very tasty. We tried the traditional pizza, the crust is  thin and airy, the cheese and spices just the right blend, although we enjoyed the pizza we both agreed next time we would ask for extra sauce. The  Roman Forum is a great place for families, they have a huge play room for small children with easy viewing with long glass partitions. We will definitely be back to try perhaps one of those Specialty pizzas!!!",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
240,5.0,"Tried on a whim and was fabulous! The Gorgonzola pizza was amazing. We had the lamb shank and fillet with mushroom sauce. Both were great. Kids love playing in the playroom. Wait staff was nice and helpful, manager was around to check on food/service. The only thing out of place for all this fabulous food and service was the decor. It was very ""food court""ish. I almost didn't stay when we walked in, but something smelled amazing. You would expect a more private seating set up like chili's or red lobster. But whatever, the food was awesome and I don't care. I will be back!",uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
241,5.0,I do not know how they get much less the 5 stars as our meal were almost perfect as I had the broiled Sole 13$ which had a wonderful sauce and would of been a perfect 5 star but they serves spaghetti in a red sauce which I did not find a good paring so next time I remember to ask for an alternate. The other dish we had thought was perfect the gorgonzola filet 20$ which had a seasoned roosted Potato's cubs which were some of the best I ever had the Filet was very tender good size and prefect med rare.,uI9XODGY_2_ieTE6xJ0myw,Roman Forum,Tampa,4.0,-82.5050526736,28.0462028173,"Restaurants, American (New), Italian","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '4:0-22:0'}",10440 N Dale Mabry Hwy,FL
242,4.0,Great local pizza with awesome owner and employees. Authentic NY style pizza at a great price. They also have great sandwiches especially the pulled pork. Open late for midnight snacks and have great lunch time specials. If you work around Westshore Joes pizza is a great spot to grab a quick bite to eat.,JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
243,5.0,"Yes, yes, yes.  I was on my way to work the other evening, the previous day I had stopped at Wendy's. I was about to stop there again, then I saw the sign for Joe's Pizza, and it said that you can get it by the slice.  So I stopped and ordered 2 slices. I was like, WOW, THIS IS WHAT I BEEN LOOKING FOR.  Not being from the tampa bay area, I had been looking for this type of pizza. It was so good, I stopped by there the next day. I will definitely be back as a regular.",JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
244,4.0,"I've been visiting this pizza place since I was a kid, and the quality and taste are the same time after time. 5* on their consistency. Customer service could be touched up on, maybe a little more patience and more enthusiasm and Then I'd rate a 5 star, everything else was lovely though",JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
245,5.0,"I have to admit the reviews brought me to this place but when I saw the location I was skeptical at first. It's  nestled right next to a couple strip clubs. While the location isn't its strong suit once you taste a slice you forget all about it. This pizza had some of the best cheese I've ever had on a pie. The crust had that perfect amount of chew that you're looking for. Not wet and doughy and not that cardboard stuff you get for $5. Overall I'd say if you're looking to feed just yourself go for the single slices, if you're looking to feed a family order a whole. You can't go wrong either way.",JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
246,1.0,"Great food but horrible customer service, the guy w the beard josh I think his name is, is one of the upmost rudest individuals I have ever come encounter with. I spend my money there on a regular basis, and I thought after being a long standing loyal customer that would afford me a sense of belonging at this pizzeria, but it seems to be the complete opposite every time I cross paths with this man who doesn't seem to understand the logic of the restaurant business. It's a upmost shame that an establishment with such quality food would employ an individual with this type of attitude towards it everyday customer. Just goes to show you how that you money and time is not appreciated there. Thanks Josh for not only ruining one of my top dinning and pizzera establishments, but putting in a horrid attitude and leaning a bad taste in my mouth every time I leave Not Average Joes Pizza. I will spread the word, I don't care how long this individual has been employed there, this is never a way to act, be professional and have some class!",JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
247,5.0,WOW! My wife and I stopped by last last night after attending a local car show and we ordered a meatball sub and a chicken parm sub. Friendly staff going above and beyond to make sure that we had the best experience possible and that all of our needs and wants were attended to. The food was really hot straight from the oven an had plenty of sauce and cheese on our hoagies. The llok and atmosphere of the establishment needs updating but the food and staff were top notch. Highly recommended for good authentic italian food. WE will try the pizza next! Thank you.,JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
248,4.0,"What you have here  is a transplanted NY pizza joint. Good pizza, nice lunch specials. Thin New York style, foldable slices. What else do you want.",JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
249,4.0,Me and my girls stopped at Joe's Pizza around midnight on a Sat night and were not disappointed.  The Pizza is tasty with a great sauce and the service is great.  Eddie hooked up our pizza with expertise and a smile.  I seriously recommend trying this spot out.,JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
250,5.0,They sadly closed today at 4pm. Rip to Tampa's best ny style pizza. Hopefully someone can take the recipes and open a new spot,JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
251,5.0,In town again for work and made sure I saved my appetite for the Philly Delish! Love this place and wish there was one near home.,JgpnXv_0XhV3SfbfB50nxw,Joe's Pizza,Tampa,4.0,-82.506127,27.9605142,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0'}",2038 N Dale Mabry Hwy,FL
